# gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
# Idx      %      %      %      %      %      %     MB     MB     MB 
    0    100     32      0      0      0      0   2048      5      0 
    0     97     28      0      0      0      0   2048      5      0 
    0     97     27      0      0      0      0   2048      5      0 
    0     97     26      0      0      0      0   2048      5      0 
    0     97     29      0      0      0      0   2048      5      0 
    0     97     38      0      0      0      0   2048      5      0 
    0     97     44      0      0      0      0   2048      5      0 
    0     99     49      0      0      0      0   2048      5      0 
    0    100     42      0      0      0      0   2048      5      0 
    0    100     36      0      0      0      0   2048      5      0 
    0    100     33      0      0      0      0   2048      5      0 
    0     99     29      0      0      0      0   2048      5      0 
    0     96     26      0      0      0      0   2048      5      0 
    0     97     26      0      0      0      0   2048      5      0 
    0     98     28      0      0      0      0   2048      5      0 
    0     97     36      0      0      0      0   2048      5      0 
    0     97     43      0      0      0      0   2048      5      0 
    0    100     50      0      0      0      0   2048      5      0 
    0    100     43      0      0      0      0   2048      5      0 
    0    100     37      0      0      0      0   2048      5      0 
    0    100     29      0      0      0      0   2048      5      0 
    0     97     27      0      0      0      0   2048      5      0 
    0     96     26      0      0      0      0   2048      5      0 
    0     96     29      0      0      0      0   2048      5      0 
    0     96     36      0      0      0      0   2048      5      0 
    0     95     40      0      0      0      0   2048      5      0 
    0     97     44      0      0      0      0   2048      5      0 
# gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
# Idx      %      %      %      %      %      %     MB     MB     MB 
    0    100     48      0      0      0      0   2048      5      0 
    0    100     40      0      0      0      0   2048      5      0 
    0    100     34      0      0      0      0   2048      5      0 
    0     96     27      0      0      0      0   2048      5      0 
    0     96     27      0      0      0      0   2048      5      0 
    0     97     26      0      0      0      0   2048      5      0 
    0     97     34      0      0      0      0   2048      5      0 
    0     97     44      0      0      0      0   2048      5      0 
    0    100     49      0      0      0      0   2048      5      0 
    0    100     42      0      0      0      0   2048      5      0 
    0    100     38      0      0      0      0   2048      5      0 
    0     95     26      0      0      0      0   2048      5      0 
    0    100     29      0      0      0      0   2048      5      0 
    0     97     40      0      0      0      0   2048      5      0 
    0     97     47      0      0      0      0   2048      5      0 
    0    100     47      0      0      0      0   2048      5      0 
    0    100     39      0      0      0      0   2048      5      0 
    0    100     35      0      0      0      0   2048      5      0 
    0    100     28      0      0      0      0   2048      5      0 
    0     97     27      0      0      0      0   2048      5      0 
    0     97     27      0      0      0      0   2048      5      0 
    0     97     26      0      0      0      0   2048      5      0 
    0     94     32      0      0      0      0   2048      5      0 
    0     95     37      0      0      0      0   2048      5      0 
    0     95     41      0      0      0      0   2048      5      0 
    0     95     44      0      0      0      0   2048      5      0 
    0     98     48      0      0      0      0   2048      5      0 
    0    100     44      0      0      0      0   2048      5      0 
    0    100     39      0      0      0      0   2048      5      0 
    0    100     34      0      0      0      0   2048      5      0 
    0    100     29      0      0      0      0   2048      5      0 
    0     97     27      0      0      0      0   2048      5      0 
    0     97     27      0      0      0      0   2048      5      0 
    0     96     26      0      0      0      0   2048      5      0 
    0     97     30      0      0      0      0   2048      5      0 
    0     97     37      0      0      0      0   2048      5      0 
    0     95     40      0      0      0      0   2048      5      0 
    0     95     44      0      0      0      0   2048      5      0 
    0     94     46      0      0      0      0   2048      5      0 
    0    100     49      0      0      0      0   2048      5      0 
    0    100     42      0      0      0      0   2048      5      0 
    0    100     37      0      0      0      0   2048      5      0 
    0    100     32      0      0      0      0   2048      5      0 
    0    100     26      0      0      0      0   2048      5      0 
# gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
# Idx      %      %      %      %      %      %     MB     MB     MB 
    0     97     26      0      0      0      0   2048      5      0 
    0     97     26      0      0      0      0   2048      5      0 
    0     97     27      0      0      0      0   2048      5      0 
    0     97     26      0      0      0      0   2048      5      0 
    0     97     34      0      0      0      0   2048      5      0 
    0     96     37      0      0      0      0   2048      5      0 
    0     96     42      0      0      0      0   2048      5      0 
    0     96     46      0      0      0      0   2048      5      0 
    0     97     48      0      0      0      0   2048      5      0 
    0    100     47      0      0      0      0   2048      5      0 
    0    100     41      0      0      0      0   2048      5      0 
    0    100     37      0      0      0      0   2048      5      0 
    0    100     33      0      0      0      0   2048      5      0 
    0     97     28      0      0      0      0   2048      5      0 
    0     97     27      0      0      0      0   2048      5      0 
    0     97     26      0      0      0      0   2048      5      0 
    0     97     25      0      0      0      0   2048      5      0 
    0     97     32      0      0      0      0   2048      5      0 
    0     95     38      0      0      0      0   2048      5      0 
    0     95     41      0      0      0      0   2048      5      0 
    0     96     45      0      0      0      0   2048      5      0 
    0     96     49      0      0      0      0   2048      5      0 
    0    100     46      0      0      0      0   2048      5      0 
    0    100     40      0      0      0      0   2048      5      0 
    0    100     35      0      0      0      0   2048      5      0 
    0    100     29      0      0      0      0   2048      5      0 
    0     93     32      0      0      0      0   2048      5      0 
    0     95     31      0      0      0      0   2048      5      0 
    0     94     32      0      0      0      0   2048      5      0 
    0     96     32      0      0      0      0   2048      5      0 
    0     95     32      0      0      0      0   2048      5      0 
    0     95     32      0      0      0      0   2048      5      0 
    0     89     31      0      0      0      0   2048      5      0 
    0     88     30      0      0      0      0   2048      5      0 
    0     91     30      0      0      0      0   2048      5      0 
    0     93     31      0      0      0      0   2048      5      0 
    0     30     13      0      0      0      0   2048      5      0 
